labeltype;WBE_Naam_Toek;labeljaar;provincie_toek;toegekend;verwezenlijkt;percentage_verwezelijkt;KboNummer_Toek
Kitsen;Schijnvallei;2010;Antwerpen;38;36;94.73684210526315;453391856
Kitsen;Schijnvallei;2011;Antwerpen;43;34;79.06976744186046;453391856
Kitsen;Schijnvallei;2012;Antwerpen;33;28;84.84848484848484;453391856
Kitsen;Schijnvallei;2013;Antwerpen;43;34;79.06976744186046;453391856
Kitsen;Schijnvallei;2014;Antwerpen;43;25;58.139534883720934;453391856
Kitsen;Schijnvallei;2015;Antwerpen;32;25;78.125;453391856
Kitsen;Schijnvallei;2016;Antwerpen;33;18;54.54545454545454;453391856
Kitsen;Schijnvallei;2017;Antwerpen;33;14;42.42424242424242;453391856
Kitsen;Schijnvallei;2018;Antwerpen;40;22;55.00000000000001;453391856
Kitsen;Schijnvallei;2019;Antwerpen;40;21;52.5;453391856
Kitsen;Schijnvallei;2020;Antwerpen;40;15;37.5;453391856
Kitsen;Schijnvallei;2021;Antwerpen;27;18;66.66666666666666;453391856
Kitsen;Schijnvallei;2022;Antwerpen;27;26;96.29629629629629;453391856
Kitsen;St-Michiel;2002;Limburg;13;5;38.46153846153847;469697853
Kitsen;St-Michiel;2003;Limburg;17;15;88.23529411764706;469697853
Kitsen;St-Michiel;2005;Limburg;41;38;92.6829268292683;469697853
Kitsen;St-Michiel;2006;Limburg;45;35;77.77777777777779;469697853
Kitsen;St-Michiel;2007;Limburg;48;36;75;469697853
Kitsen;St-Michiel;2008;Limburg;47;34;72.3404255319149;469697853
Kitsen;St-Michiel;2009;Limburg;57;30;52.63157894736842;469697853
Kitsen;St-Michiel;2010;Limburg;47;29;61.702127659574465;469697853
Kitsen;St-Michiel;2011;Limburg;45;23;51.11111111111111;469697853
Kitsen;St-Michiel;2012;Limburg;57;37;64.91228070175438;469697853
Kitsen;St-Michiel;2013;Limburg;52;32;61.53846153846154;469697853
Kitsen;St-Michiel;2014;Limburg;45;30;66.66666666666666;469697853
Kitsen;St-Michiel;2015;Limburg;39;38;97.43589743589743;469697853
Kitsen;St-Michiel;2016;Limburg;39;36;92.3076923076923;469697853
Kitsen;St-Michiel;2017;Limburg;39;27;69.23076923076923;469697853
Kitsen;St-Michiel;2018;Limburg;39;32;82.05128205128204;469697853
Kitsen;St-Michiel;2019;Limburg;39;25;64.1025641025641;469697853
Kitsen;St-Michiel;2020;Limburg;39;26;66.66666666666666;469697853
Kitsen;St-Michiel;2021;Limburg;37;33;89.1891891891892;469697853
Kitsen;St-Michiel;2022;Limburg;37;31;83.78378378378379;469697853
Kitsen;St Hubertus;2002;Limburg;30;17;56.666666666666664;NA
Kitsen;Suetendael;2002;Limburg;46;14;30.434782608695656;459598668
Kitsen;Suetendael;2003;Limburg;46;27;58.69565217391305;459598668
Kitsen;Suetendael;2004;Limburg;50;32;64;459598668
Kitsen;Suetendael;2005;Limburg;52;34;65.38461538461539;459598668
Kitsen;Suetendael;2006;Limburg;47;36;76.59574468085107;459598668
Kitsen;Suetendael;2007;Limburg;54;42;77.77777777777779;459598668
Kitsen;Suetendael;2008;Limburg;65;41;63.07692307692307;459598668
Kitsen;Suetendael;2009;Limburg;41;24;58.536585365853654;459598668
Kitsen;Suetendael;2010;Limburg;54;43;79.62962962962963;459598668
Kitsen;Suetendael;2011;Limburg;87;70;80.45977011494253;459598668
Kitsen;Suetendael;2012;Limburg;50;43;86;459598668
Kitsen;Suetendael;2013;Limburg;70;48;68.57142857142857;459598668
Kitsen;Suetendael;2014;Limburg;57;47;82.45614035087719;459598668
Kitsen;Suetendael;2015;Limburg;61;60;98.36065573770492;459598668
Kitsen;Suetendael;2016;Limburg;69;59;85.5072463768116;459598668
Kitsen;Suetendael;2017;Limburg;69;69;100;459598668
Kitsen;Suetendael;2018;Limburg;85;85;100;459598668
Kitsen;Suetendael;2019;Limburg;98;98;100;459598668
Kitsen;Suetendael;2020;Limburg;98;88;89.79591836734694;459598668
Kitsen;Suetendael;2021;Limburg;112;111;99.10714285714286;459598668
Kitsen;Suetendael;2022;Limburg;112;112;100;459598668
Kitsen;Suikerstreek;2003;Vlaams-Brabant;2;1;50;453820339
Kitsen;Suikerstreek;2004;Vlaams-Brabant;2;1;50;453820339
Kitsen;Suikerstreek;2005;Vlaams-Brabant;2;2;100;453820339
Kitsen;Suikerstreek;2006;Vlaams-Brabant;2;1;50;453820339
Kitsen;Suikerstreek;2007;Vlaams-Brabant;2;2;100;453820339
Kitsen;Suikerstreek;2008;Vlaams-Brabant;5;3;60;453820339
Kitsen;Suikerstreek;2009;Vlaams-Brabant;5;3;60;453820339
Kitsen;Suikerstreek;2010;Vlaams-Brabant;4;2;50;453820339
Kitsen;Suikerstreek;2011;Vlaams-Brabant;6;1;16.666666666666664;453820339
Kitsen;Suikerstreek;2012;Vlaams-Brabant;4;2;50;453820339
Kitsen;Suikerstreek;2013;Vlaams-Brabant;5;2;40;453820339
Kitsen;Suikerstreek;2014;Vlaams-Brabant;4;3;75;453820339
Kitsen;Suikerstreek;2015;Vlaams-Brabant;4;2;50;453820339
Kitsen;Suikerstreek;2016;Vlaams-Brabant;4;4;100;453820339
Kitsen;Suikerstreek;2017;Vlaams-Brabant;4;3;75;453820339
Kitsen;Suikerstreek;2018;Vlaams-Brabant;8;2;25;453820339
Kitsen;Suikerstreek;2019;Vlaams-Brabant;8;3;37.5;453820339
Kitsen;Suikerstreek;2020;Vlaams-Brabant;8;3;37.5;453820339
Kitsen;Suikerstreek;2021;Vlaams-Brabant;8;8;100;453820339
Kitsen;Suikerstreek;2022;Vlaams-Brabant;8;8;100;453820339
Kitsen;Ter Rijst & Holland;2003;Vlaams-Brabant;6;6;100;463711963
Kitsen;Ter Rijst & Holland;2004;Vlaams-Brabant;9;8;88.88888888888889;463711963
Kitsen;Ter Rijst & Holland;2005;Vlaams-Brabant;7;6;85.71428571428571;463711963
Kitsen;Ter Rijst & Holland;2006;Vlaams-Brabant;9;7;77.77777777777779;463711963
Kitsen;Ter Rijst & Holland;2007;Vlaams-Brabant;8;5;62.5;463711963
Kitsen;Ter Rijst & Holland;2008;Vlaams-Brabant;7;6;85.71428571428571;463711963
Kitsen;Ter Rijst & Holland;2009;Vlaams-Brabant;7;6;85.71428571428571;463711963
Kitsen;Ter Rijst & Holland;2010;Vlaams-Brabant;6;3;50;463711963
Kitsen;Ter Rijst & Holland;2011;Vlaams-Brabant;10;3;30;463711963
Kitsen;Ter Rijst & Holland;2012;Vlaams-Brabant;8;2;25;463711963
Kitsen;Ter Rijst & Holland;2013;Vlaams-Brabant;6;3;50;463711963
Kitsen;Ter Rijst & Holland;2014;Vlaams-Brabant;7;5;71.42857142857143;463711963
Kitsen;Ter Rijst & Holland;2015;Vlaams-Brabant;12;4;33.33333333333333;463711963
Kitsen;Ter Rijst & Holland;2016;Vlaams-Brabant;12;4;33.33333333333333;463711963
Kitsen;Ter Rijst & Holland;2017;Vlaams-Brabant;12;7;58.333333333333336;463711963
Kitsen;Ter Rijst & Holland;2018;Vlaams-Brabant;10;5;50;463711963
Kitsen;Ter Rijst & Holland;2019;Vlaams-Brabant;10;10;100;463711963
Kitsen;Ter Rijst & Holland;2020;Vlaams-Brabant;10;8;80;463711963
Kitsen;Ter Rijst & Holland;2021;Vlaams-Brabant;10;7;70;463711963
Kitsen;Ter Rijst & Holland;2022;Vlaams-Brabant;10;5;50;463711963
Kitsen;Tessenderlo;2002;Limburg;39;28;71.7948717948718;451162242
Kitsen;Tessenderlo;2003;Limburg;43;40;93.02325581395348;451162242
Kitsen;Tessenderlo;2004;Limburg;28;28;100;451162242
Kitsen;Tessenderlo;2005;Limburg;32;32;100;451162242
Kitsen;Tessenderlo;2006;Limburg;33;33;100;451162242
Kitsen;Tessenderlo;2007;Limburg;47;43;91.48936170212765;451162242
Kitsen;Tessenderlo;2008;Limburg;31;31;100;451162242
Kitsen;Tessenderlo;2009;Limburg;47;47;100;451162242
Kitsen;Tessenderlo;2010;Limburg;43;41;95.34883720930233;451162242
Kitsen;Tessenderlo;2011;Limburg;49;36;73.46938775510205;451162242
Kitsen;Tessenderlo;2012;Limburg;33;30;90.9090909090909;451162242
Kitsen;Tessenderlo;2013;Limburg;31;30;96.7741935483871;451162242
Kitsen;Tessenderlo;2014;Limburg;33;33;100;451162242
Kitsen;Tessenderlo;2015;Limburg;36;31;86.11111111111111;451162242
Kitsen;Tessenderlo;2016;Limburg;36;31;86.11111111111111;451162242
Kitsen;Tessenderlo;2017;Limburg;36;30;83.33333333333334;451162242
Kitsen;Tessenderlo;2018;Limburg;33;33;100;451162242
Kitsen;Tessenderlo;2019;Limburg;33;27;81.81818181818183;451162242
Kitsen;Tessenderlo;2020;Limburg;33;22;66.66666666666666;451162242
Kitsen;Tessenderlo;2021;Limburg;33;25;75.75757575757575;451162242
Kitsen;Tessenderlo;2022;Limburg;33;29;87.87878787878788;451162242
Kitsen;Tulderheide;2002;Antwerpen;13;11;84.61538461538461;453902986
Kitsen;Tulderheide;2003;Antwerpen;14;9;64.28571428571429;453902986
Kitsen;Tulderheide;2005;Antwerpen;13;10;76.92307692307693;453902986
Kitsen;Tulderheide;2006;Antwerpen;13;11;84.61538461538461;453902986
Kitsen;Tulderheide;2007;Antwerpen;13;7;53.84615384615385;453902986
Kitsen;Tulderheide;2008;Antwerpen;20;10;50;453902986
Kitsen;Tulderheide;2009;Antwerpen;20;12;60;453902986
Kitsen;Tulderheide;2010;Antwerpen;20;15;75;453902986
Kitsen;Tulderheide;2011;Antwerpen;20;12;60;453902986
Kitsen;Tulderheide;2012;Antwerpen;20;12;60;453902986
Kitsen;Tulderheide;2013;Antwerpen;20;14;70;453902986
Kitsen;Tulderheide;2014;Antwerpen;20;12;60;453902986
Kitsen;Tulderheide;2015;Antwerpen;20;9;45;453902986
Kitsen;Tulderheide;2016;Antwerpen;20;7;35;453902986
Kitsen;Tulderheide;2017;Antwerpen;20;12;60;453902986
Kitsen;Tulderheide;2018;Antwerpen;16;12;75;453902986
Kitsen;Tulderheide;2019;Antwerpen;16;13;81.25;453902986
Kitsen;Tulderheide;2020;Antwerpen;16;10;62.5;453902986
Kitsen;Tulderheide;2021;Antwerpen;18;17;94.44444444444444;453902986
Kitsen;Tulderheide;2022;Antwerpen;18;17;94.44444444444444;453902986
Kitsen;Tusschenbeeck;2022;Oost-Vlaanderen;5;0;0;451091471
Kitsen;Tussen Dender en Schelde;2015;Oost-Vlaanderen;2;2;100;454090157
Kitsen;Tussen Dender en Schelde;2016;Oost-Vlaanderen;2;1;50;454090157
Kitsen;Tussen Dender en Schelde;2017;Oost-Vlaanderen;2;1;50;454090157
Kitsen;Tussen Dender en Schelde;2018;Oost-Vlaanderen;2;1;50;454090157
Kitsen;Tussen Dender en Schelde;2019;Oost-Vlaanderen;2;2;100;454090157
Kitsen;Tussen Dender en Schelde;2020;Oost-Vlaanderen;4;4;100;454090157
Kitsen;Tussen Dender en Schelde;2021;Oost-Vlaanderen;4;4;100;454090157
Kitsen;Tussen Dender en Schelde;2022;Oost-Vlaanderen;4;3;75;454090157
Kitsen;Tussen Leie en Schipdonk;2017;Oost-Vlaanderen;8;4;50;452808074
Kitsen;Tussen Leie en Schipdonk;2018;Oost-Vlaanderen;9;7;77.77777777777779;452808074
Kitsen;Tussen Leie en Schipdonk;2019;Oost-Vlaanderen;12;10;83.33333333333334;452808074
Kitsen;Tussen Leie en Schipdonk;2020;Oost-Vlaanderen;12;4;33.33333333333333;452808074
Kitsen;Tussen Leie en Schipdonk;2021;Oost-Vlaanderen;17;17;100;452808074
Kitsen;Tussen Leie en Schipdonk;2022;Oost-Vlaanderen;17;15;88.23529411764706;452808074
Kitsen;Tussen Schelde en Leie;2014;Oost-Vlaanderen;2;2;100;457799319
Kitsen;Tussen Schelde en Leie;2015;Oost-Vlaanderen;5;2;40;457799319
Kitsen;Tussen Schelde en Leie;2016;Oost-Vlaanderen;3;2;66.66666666666666;457799319
Kitsen;Tussen Schelde en Leie;2017;Oost-Vlaanderen;3;2;66.66666666666666;457799319
Kitsen;Tussen Schelde en Leie;2018;Oost-Vlaanderen;3;3;100;457799319
Kitsen;Tussen Schelde en Leie;2019;Oost-Vlaanderen;3;2;66.66666666666666;457799319
Kitsen;Tussen Schelde en Leie;2020;Oost-Vlaanderen;3;2;66.66666666666666;457799319
Kitsen;Tussen Schelde en Leie;2021;Oost-Vlaanderen;5;5;100;457799319
Kitsen;Tussen Schelde en Leie;2022;Oost-Vlaanderen;5;4;80;457799319
Kitsen;Tussen Vaart en Molenbeek;2014;Vlaams-Brabant;10;6;60;457100424
Kitsen;Tussen Vaart en Molenbeek;2015;Vlaams-Brabant;10;8;80;457100424
Kitsen;Tussen Vaart en Molenbeek;2016;Vlaams-Brabant;10;8;80;457100424
Kitsen;Tussen Vaart en Molenbeek;2017;Vlaams-Brabant;10;5;50;457100424
Kitsen;Tussen Vaart en Molenbeek;2018;Vlaams-Brabant;11;8;72.72727272727273;457100424
Kitsen;Tussen Vaart en Molenbeek;2019;Vlaams-Brabant;11;9;81.81818181818183;457100424
Kitsen;Tussen Vaart en Molenbeek;2020;Vlaams-Brabant;11;8;72.72727272727273;457100424
Kitsen;Tussen Vaart en Molenbeek;2021;Vlaams-Brabant;13;10;76.92307692307693;457100424
Kitsen;Tussen Vaart en Molenbeek;2022;Vlaams-Brabant;13;9;69.23076923076923;457100424
Kitsen;Tussen Voer & Yse;2002;Vlaams-Brabant;16;0;0;454066304
Kitsen;Tussen Voer & Yse;2003;Vlaams-Brabant;15;11;73.33333333333333;454066304
Kitsen;Tussen Voer & Yse;2004;Vlaams-Brabant;18;7;38.88888888888889;454066304
Kitsen;Tussen Voer & Yse;2005;Vlaams-Brabant;31;18;58.06451612903226;454066304
Kitsen;Tussen Voer & Yse;2006;Vlaams-Brabant;31;17;54.83870967741935;454066304
Kitsen;Tussen Voer & Yse;2007;Vlaams-Brabant;20;16;80;454066304
Kitsen;Tussen Voer & Yse;2008;Vlaams-Brabant;20;11;55.00000000000001;454066304
Kitsen;Tussen Voer & Yse;2009;Vlaams-Brabant;18;10;55.55555555555556;454066304
Kitsen;Tussen Voer & Yse;2010;Vlaams-Brabant;20;12;60;454066304
Kitsen;Tussen Voer & Yse;2011;Vlaams-Brabant;28;15;53.57142857142857;454066304
Kitsen;Tussen Voer & Yse;2012;Vlaams-Brabant;25;14;56.00000000000001;454066304
Kitsen;Tussen Voer & Yse;2013;Vlaams-Brabant;30;20;66.66666666666666;454066304
Kitsen;Tussen Voer & Yse;2014;Vlaams-Brabant;29;19;65.51724137931035;454066304
Kitsen;Tussen Voer & Yse;2015;Vlaams-Brabant;28;16;57.14285714285714;454066304
Kitsen;Tussen Voer & Yse;2016;Vlaams-Brabant;28;16;57.14285714285714;454066304
Kitsen;Tussen Voer & Yse;2017;Vlaams-Brabant;28;7;25;454066304
Kitsen;Tussen Voer & Yse;2018;Vlaams-Brabant;25;7;28.000000000000004;454066304
Kitsen;Tussen Voer & Yse;2019;Vlaams-Brabant;25;6;24;454066304
Kitsen;Tussen Voer & Yse;2020;Vlaams-Brabant;25;10;40;454066304
Kitsen;Tussen Voer & Yse;2021;Vlaams-Brabant;19;10;52.63157894736842;454066304
Kitsen;Tussen Voer & Yse;2022;Vlaams-Brabant;19;11;57.89473684210527;454066304
Kitsen;Vallei van de Kleine Gete;2014;Vlaams-Brabant;8;5;62.5;456415880
Kitsen;Vallei van de Kleine Gete;2015;Vlaams-Brabant;13;7;53.84615384615385;456415880
Kitsen;Vallei van de Kleine Gete;2016;Vlaams-Brabant;13;13;100;456415880
Kitsen;Vallei van de Kleine Gete;2017;Vlaams-Brabant;13;0;0;456415880
Kitsen;Vallei van de Kleine Gete;2018;Vlaams-Brabant;23;0;0;456415880
Kitsen;Vallei van de Kleine Gete;2019;Vlaams-Brabant;23;0;0;456415880
Kitsen;Vallei van de Kleine Gete;2020;Vlaams-Brabant;23;0;0;456415880
Kitsen;Vallei van de Kleine Gete;2021;Vlaams-Brabant;21;11;52.38095238095239;456415880
Kitsen;Vallei van de Kleine Gete;2022;Vlaams-Brabant;21;0;0;456415880
Kitsen;Vandebroek;2003;Limburg;1;0;0;NA
Kitsen;Velpedal;2002;Vlaams-Brabant;20;16;80;451891227
Kitsen;Velpedal;2003;Vlaams-Brabant;22;14;63.63636363636363;451891227
Kitsen;Velpedal;2004;Vlaams-Brabant;15;11;73.33333333333333;451891227
Kitsen;Velpedal;2005;Vlaams-Brabant;23;20;86.95652173913044;451891227
Kitsen;Velpedal;2006;Vlaams-Brabant;26;16;61.53846153846154;451891227
Kitsen;Velpedal;2007;Vlaams-Brabant;26;18;69.23076923076923;451891227
Kitsen;Velpedal;2008;Vlaams-Brabant;26;15;57.692307692307686;451891227
Kitsen;Velpedal;2009;Vlaams-Brabant;22;14;63.63636363636363;451891227
Kitsen;Velpedal;2010;Limburg;4;3;75;451891227
Kitsen;Velpedal;2010;Vlaams-Brabant;23;19;82.6086956521739;451891227
Kitsen;Velpedal;2011;Vlaams-Brabant;25;21;84;451891227
Kitsen;Velpedal;2012;Vlaams-Brabant;27;22;81.48148148148148;451891227
Kitsen;Velpedal;2013;Vlaams-Brabant;30;25;83.33333333333334;451891227
Kitsen;Velpedal;2014;Vlaams-Brabant;33;28;84.84848484848484;451891227
Kitsen;Velpedal;2015;Vlaams-Brabant;32;30;93.75;451891227
Kitsen;Velpedal;2016;Vlaams-Brabant;32;29;90.625;451891227
Kitsen;Velpedal;2017;Vlaams-Brabant;32;31;96.875;451891227
Kitsen;Velpedal;2018;Vlaams-Brabant;39;37;94.87179487179486;451891227
Kitsen;Velpedal;2019;Vlaams-Brabant;39;39;100;451891227
Kitsen;Velpedal;2020;Vlaams-Brabant;39;35;89.74358974358975;451891227
Kitsen;Velpedal;2021;Vlaams-Brabant;42;40;95.23809523809523;451891227
Kitsen;Velpedal;2022;Vlaams-Brabant;42;36;85.71428571428571;451891227
Kitsen;Vlaamse Ardennen;2019;Oost-Vlaanderen;9;7;77.77777777777779;451356737
Kitsen;Vlaamse Ardennen;2020;Oost-Vlaanderen;12;6;50;451356737
Kitsen;Vlaamse Ardennen;2021;Oost-Vlaanderen;11;10;90.9090909090909;451356737
Kitsen;Vlaamse Ardennen;2022;Oost-Vlaanderen;21;18;85.71428571428571;451356737
Kitsen;Voeren;2003;Limburg;14;10;71.42857142857143;464623268
Kitsen;Voeren;2004;Limburg;25;15;60;464623268
Kitsen;Voeren;2005;Limburg;20;17;85;464623268
Kitsen;Voeren;2006;Limburg;20;17;85;464623268
Kitsen;Voeren;2007;Limburg;21;12;57.14285714285714;464623268
Kitsen;Voeren;2008;Limburg;24;13;54.166666666666664;464623268
Kitsen;Voeren;2009;Limburg;26;15;57.692307692307686;464623268
Kitsen;Voeren;2010;Limburg;40;17;42.5;464623268
Kitsen;Voeren;2011;Limburg;43;22;51.162790697674424;464623268
Kitsen;Voeren;2012;Limburg;55;21;38.18181818181819;464623268
Kitsen;Voeren;2013;Limburg;43;22;51.162790697674424;464623268
Kitsen;Voeren;2014;Limburg;55;35;63.63636363636363;464623268
Kitsen;Voeren;2015;Limburg;60;39;65;464623268
Kitsen;Voeren;2016;Limburg;60;37;61.66666666666667;464623268
Kitsen;Voeren;2017;Limburg;60;46;76.66666666666667;464623268
Kitsen;Voeren;2018;Limburg;55;39;70.9090909090909;464623268
Kitsen;Voeren;2019;Limburg;55;40;72.72727272727273;464623268
Kitsen;Voeren;2020;Limburg;55;27;49.09090909090909;464623268
Kitsen;Voeren;2021;Limburg;51;37;72.54901960784314;464623268
Kitsen;Voeren;2022;Limburg;51;29;56.86274509803921;464623268
Kitsen;Vogelsanck;2002;Limburg;57;0;0;458500984
Kitsen;Vogelsanck;2003;Limburg;56;44;78.57142857142857;458500984
Kitsen;Vogelsanck;2004;Limburg;50;44;88;458500984
Kitsen;Vogelsanck;2005;Limburg;53;40;75.47169811320755;458500984
Kitsen;Vogelsanck;2006;Limburg;50;37;74;458500984
Kitsen;Vogelsanck;2007;Limburg;47;28;59.57446808510638;458500984
Kitsen;Vogelsanck;2008;Limburg;39;22;56.41025641025641;458500984
Kitsen;Vogelsanck;2009;Limburg;63;33;52.38095238095239;458500984
Kitsen;Vogelsanck;2010;Limburg;52;29;55.769230769230774;458500984
Kitsen;Vogelsanck;2011;Limburg;45;30;66.66666666666666;458500984
Kitsen;Vogelsanck;2012;Limburg;45;17;37.77777777777778;458500984
Kitsen;Vogelsanck;2013;Limburg;54;29;53.70370370370371;458500984
Kitsen;Vogelsanck;2014;Limburg;36;9;25;458500984
Kitsen;Vogelsanck;2015;Limburg;27;11;40.74074074074074;458500984
Kitsen;Vogelsanck;2016;Limburg;27;13;48.148148148148145;458500984
Kitsen;Vogelsanck;2017;Limburg;27;16;59.25925925925925;458500984
Kitsen;Vogelsanck;2018;Limburg;30;15;50;458500984
Kitsen;Vogelsanck;2019;Limburg;30;16;53.333333333333336;458500984
Kitsen;Vogelsanck;2020;Limburg;30;10;33.33333333333333;458500984
Kitsen;Vogelsanck;2021;Limburg;19;19;100;458500984
Kitsen;Vogelsanck;2022;Limburg;19;19;100;458500984
Kitsen;Waas en Durme;2014;Oost-Vlaanderen;1;0;0;454112131
Kitsen;Waas en Durme;2015;Oost-Vlaanderen;1;1;100;454112131
Kitsen;Waas en Durme;2016;Oost-Vlaanderen;1;1;100;454112131
Kitsen;Waas en Durme;2017;Oost-Vlaanderen;1;0;0;454112131
Kitsen;Waas en Durme;2018;Oost-Vlaanderen;3;1;33.33333333333333;454112131
Kitsen;Waas en Durme;2019;Oost-Vlaanderen;6;2;33.33333333333333;454112131
Kitsen;Waas en Durme;2020;Oost-Vlaanderen;3;0;0;454112131
Kitsen;Waas en Durme;2021;Oost-Vlaanderen;6;3;50;454112131
Kitsen;Waas en Durme;2022;Oost-Vlaanderen;5;4;80;454112131
Kitsen;Waasland;2010;Oost-Vlaanderen;2;1;50;469134659
Kitsen;Waasland;2011;Oost-Vlaanderen;4;0;0;469134659
Kitsen;Waasland;2013;Oost-Vlaanderen;3;0;0;469134659
Kitsen;Waasland;2014;Oost-Vlaanderen;2;0;0;469134659
Kitsen;Waasland;2015;Oost-Vlaanderen;2;0;0;469134659
Kitsen;Waasland;2016;Oost-Vlaanderen;2;1;50;469134659
Kitsen;Waasland;2017;Oost-Vlaanderen;2;0;0;469134659
Kitsen;Waasland;2018;Oost-Vlaanderen;2;2;100;469134659
Kitsen;Waasland;2019;Oost-Vlaanderen;11;9;81.81818181818183;469134659
Kitsen;Waasland;2020;Oost-Vlaanderen;10;6;60;469134659
Kitsen;Waasland;2021;Oost-Vlaanderen;8;8;100;469134659
Kitsen;Waasland;2022;Oost-Vlaanderen;8;8;100;469134659
Kitsen;Walenbos;2002;Vlaams-Brabant;46;17;36.95652173913043;865893363
Kitsen;Walenbos;2003;Vlaams-Brabant;32;20;62.5;865893363
Kitsen;Walenbos;2004;Vlaams-Brabant;31;10;32.25806451612903;865893363
Kitsen;Walenbos;2005;Vlaams-Brabant;35;15;42.857142857142854;865893363
Kitsen;Walenbos;2006;Vlaams-Brabant;35;23;65.71428571428571;865893363
Kitsen;Walenbos;2007;Vlaams-Brabant;35;21;60;865893363
Kitsen;Walenbos;2008;Vlaams-Brabant;30;20;66.66666666666666;865893363
Kitsen;Walenbos;2009;Vlaams-Brabant;30;24;80;865893363
Kitsen;Walenbos;2010;Vlaams-Brabant;30;20;66.66666666666666;865893363
Kitsen;Walenbos;2011;Vlaams-Brabant;26;18;69.23076923076923;865893363
Kitsen;Walenbos;2012;Vlaams-Brabant;24;14;58.333333333333336;865893363
Kitsen;Walenbos;2013;Vlaams-Brabant;24;20;83.33333333333334;865893363
Kitsen;Walenbos;2014;Vlaams-Brabant;28;23;82.14285714285714;865893363
Kitsen;Walenbos;2015;Vlaams-Brabant;25;13;52;865893363
Kitsen;Walenbos;2016;Vlaams-Brabant;25;15;60;865893363
Kitsen;Walenbos;2017;Vlaams-Brabant;25;14;56.00000000000001;865893363
Kitsen;Walenbos;2018;Vlaams-Brabant;39;19;48.717948717948715;865893363
Kitsen;Walenbos;2019;Vlaams-Brabant;39;22;56.41025641025641;865893363
Kitsen;Walenbos;2020;Vlaams-Brabant;39;18;46.15384615384615;865893363
Kitsen;Walenbos;2021;Vlaams-Brabant;44;21;47.72727272727273;865893363
Kitsen;Walenbos;2022;Vlaams-Brabant;44;25;56.81818181818182;865893363
Kitsen;Walshoutem;2012;Vlaams-Brabant;2;1;50;464274959
Kitsen;Walshoutem;2013;Vlaams-Brabant;2;0;0;464274959
Kitsen;Walshoutem;2014;Vlaams-Brabant;2;1;50;464274959
Kitsen;Walshoutem;2015;Vlaams-Brabant;2;1;50;464274959
Kitsen;Walshoutem;2016;Vlaams-Brabant;2;1;50;464274959
Kitsen;Walshoutem;2017;Vlaams-Brabant;2;2;100;464274959
Kitsen;Walshoutem;2018;Vlaams-Brabant;2;2;100;464274959
Kitsen;Walshoutem;2019;Vlaams-Brabant;2;1;50;464274959
Kitsen;Walshoutem;2020;Vlaams-Brabant;4;3;75;464274959
Kitsen;Walshoutem;2021;Vlaams-Brabant;4;3;75;464274959
Kitsen;Walshoutem;2022;Vlaams-Brabant;4;2;50;464274959
Kitsen;Warmbeekvallei;2002;Limburg;27;0;0;445465768
Kitsen;Warmbeekvallei;2003;Limburg;31;19;61.29032258064516;445465768
Kitsen;Warmbeekvallei;2004;Limburg;48;30;62.5;445465768
Kitsen;Warmbeekvallei;2005;Limburg;37;24;64.86486486486487;445465768
Kitsen;Warmbeekvallei;2006;Limburg;38;25;65.78947368421053;445465768
Kitsen;Warmbeekvallei;2007;Limburg;41;31;75.60975609756098;445465768
Kitsen;Warmbeekvallei;2008;Limburg;43;38;88.37209302325581;445465768
Kitsen;Warmbeekvallei;2009;Limburg;80;42;52.5;445465768
Kitsen;Warmbeekvallei;2010;Limburg;80;53;66.25;445465768
Kitsen;Warmbeekvallei;2011;Limburg;101;45;44.554455445544555;445465768
Kitsen;Warmbeekvallei;2012;Limburg;99;42;42.42424242424242;445465768
Kitsen;Warmbeekvallei;2013;Limburg;94;42;44.680851063829785;445465768
Kitsen;Warmbeekvallei;2014;Limburg;70;42;60;445465768
Kitsen;Warmbeekvallei;2015;Limburg;47;43;91.48936170212765;445465768
Kitsen;Warmbeekvallei;2016;Limburg;47;37;78.72340425531915;445465768
Kitsen;Warmbeekvallei;2017;Limburg;47;40;85.1063829787234;445465768
Kitsen;Warmbeekvallei;2018;Limburg;48;44;91.66666666666666;445465768
Kitsen;Warmbeekvallei;2019;Limburg;48;43;89.58333333333334;445465768
Kitsen;Warmbeekvallei;2020;Limburg;48;29;60.416666666666664;445465768
Kitsen;Warmbeekvallei;2021;Limburg;52;47;90.38461538461539;445465768
Kitsen;Warmbeekvallei;2022;Limburg;52;47;90.38461538461539;445465768
Kitsen;Westerlo-West;2006;Antwerpen;2;2;100;452987030
Kitsen;Westerlo-West;2007;Antwerpen;1;0;0;452987030
Kitsen;Westerlo-West;2008;Antwerpen;2;1;50;452987030
Kitsen;Westerlo-West;2009;Antwerpen;3;0;0;452987030
Kitsen;Westerlo-West;2010;Antwerpen;2;1;50;452987030
Kitsen;Westerlo-West;2011;Antwerpen;5;4;80;452987030
Kitsen;Westerlo-West;2012;Antwerpen;5;1;20;452987030
Kitsen;Westerlo-West;2013;Antwerpen;2;2;100;452987030
Kitsen;Westerlo-West;2014;Antwerpen;5;5;100;452987030
Kitsen;Westerlo-West;2015;Antwerpen;8;6;75;452987030
Kitsen;Westerlo-West;2016;Antwerpen;8;8;100;452987030
Kitsen;Westerlo-West;2017;Antwerpen;8;7;87.5;452987030
Kitsen;Westerlo-West;2018;Antwerpen;11;9;81.81818181818183;452987030
