"afschotjaar","gemeente_afschot_locatie","UTM5","aantal","wildsoort","dataSource"
2022,"Beringen","FS56D",1,"Wild zwijn","waarnemingen.be"
2022,"Beringen","FS56D",1,"Wild zwijn","waarnemingen.be"
2022,"Beringen","FS56D",1,"Wild zwijn","waarnemingen.be"
2022,"Beringen","FS56D",1,"Wild zwijn","waarnemingen.be"
2018,"Beringen","FS65A",16,"Wild zwijn","waarnemingen.be"
2010,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2014,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2015,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2015,"Beringen","FS66C",20,"Wild zwijn","waarnemingen.be"
2015,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2015,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2015,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2015,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2016,"Beringen","FS66C",2,"Wild zwijn","waarnemingen.be"
2016,"Beringen","FS66C",3,"Wild zwijn","waarnemingen.be"
2016,"Beringen","FS66C",5,"Wild zwijn","waarnemingen.be"
2016,"Beringen","FS66C",5,"Wild zwijn","waarnemingen.be"
2016,"Beringen","FS66C",6,"Wild zwijn","waarnemingen.be"
2016,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2017,"Beringen","FS66C",20,"Wild zwijn","waarnemingen.be"
2017,"Beringen","FS66C",7,"Wild zwijn","waarnemingen.be"
2017,"Beringen","FS66C",9,"Wild zwijn","waarnemingen.be"
2017,"Beringen","FS66C",4,"Wild zwijn","waarnemingen.be"
2017,"Beringen","FS66C",3,"Wild zwijn","waarnemingen.be"
2017,"Beringen","FS66C",3,"Wild zwijn","waarnemingen.be"
2017,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2016,"Beringen","FS66C",16,"Wild zwijn","waarnemingen.be"
2017,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2018,"Beringen","FS66C",12,"Wild zwijn","waarnemingen.be"
2018,"Beringen","FS66C",2,"Wild zwijn","waarnemingen.be"
2018,"Beringen","FS66C",3,"Wild zwijn","waarnemingen.be"
2018,"Beringen","FS66C",2,"Wild zwijn","waarnemingen.be"
2018,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2018,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2019,"Beringen","FS66C",6,"Wild zwijn","waarnemingen.be"
2019,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2019,"Beringen","FS66C",4,"Wild zwijn","waarnemingen.be"
2019,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2019,"Beringen","FS66C",6,"Wild zwijn","waarnemingen.be"
2019,"Beringen","FS66C",6,"Wild zwijn","waarnemingen.be"
2019,"Beringen","FS66C",25,"Wild zwijn","waarnemingen.be"
2019,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2019,"Beringen","FS66C",4,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",3,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",2,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",2,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",2,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",3,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",2,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",2,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",2,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",3,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",3,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",6,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2020,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS66C",5,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS66C",8,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS66C",8,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS66C",6,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS66C",3,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS66C",4,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS66C",4,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS66C",3,"Wild zwijn","waarnemingen.be"
2021,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2022,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2022,"Beringen","FS66C",1,"Wild zwijn","waarnemingen.be"
2018,"Brasschaat","FS08A",1,"Wild zwijn","waarnemingen.be"
2019,"As","FS85A",1,"Wild zwijn","waarnemingen.be"
2014,"As","FS85C",1,"Wild zwijn","waarnemingen.be"
2020,"Tervuren","FS02A",1,"Wild zwijn","waarnemingen.be"
2021,"Tervuren","FS02A",1,"Wild zwijn","waarnemingen.be"
2021,"Tervuren","FS02A",10,"Wild zwijn","waarnemingen.be"
2021,"Tervuren","FS02A",10,"Wild zwijn","waarnemingen.be"
2021,"Tervuren","FS02A",1,"Wild zwijn","waarnemingen.be"
2022,"Tervuren","FS02A",1,"Wild zwijn","waarnemingen.be"
2013,"Tervuren","FS02B",1,"Wild zwijn","waarnemingen.be"
2017,"Tervuren","FS02B",1,"Wild zwijn","waarnemingen.be"
2018,"Tervuren","FS02B",1,"Wild zwijn","waarnemingen.be"
2018,"Tervuren","FS02B",1,"Wild zwijn","waarnemingen.be"
2020,"Tervuren","FS02B",1,"Wild zwijn","waarnemingen.be"
2020,"Tervuren","FS02B",1,"Wild zwijn","waarnemingen.be"
2020,"Tervuren","FS02B",1,"Wild zwijn","waarnemingen.be"
2020,"Tervuren","FS02B",1,"Wild zwijn","waarnemingen.be"
2020,"Tervuren","FS02B",2,"Wild zwijn","waarnemingen.be"
2021,"Tervuren","FS02B",1,"Wild zwijn","waarnemingen.be"
2021,"Tervuren","FS02B",1,"Wild zwijn","waarnemingen.be"
2021,"Tervuren","FS02B",1,"Wild zwijn","waarnemingen.be"
2021,"Tervuren","FS02B",1,"Wild zwijn","waarnemingen.be"
2022,"Tervuren","FS02B",1,"Wild zwijn","waarnemingen.be"
2022,"Tervuren","FS02B",1,"Wild zwijn","waarnemingen.be"
2020,"Tervuren","FS03D",1,"Wild zwijn","waarnemingen.be"
2021,"Tervuren","FS03D",1,"Wild zwijn","waarnemingen.be"
2021,"Tervuren","FS03D",1,"Wild zwijn","waarnemingen.be"
2022,"Tervuren","FS03D",1,"Wild zwijn","waarnemingen.be"
2022,"Tervuren","FS03D",1,"Wild zwijn","waarnemingen.be"
2018,"Bocholt","FS76B",1,"Wild zwijn","waarnemingen.be"
2018,"Bocholt","FS76B",1,"Wild zwijn","waarnemingen.be"
2020,"Bocholt","FS76B",1,"Wild zwijn","waarnemingen.be"
2020,"Bocholt","FS76B",1,"Wild zwijn","waarnemingen.be"
2020,"Bocholt","FS76B",1,"Wild zwijn","waarnemingen.be"
2020,"Bocholt","FS76B",1,"Wild zwijn","waarnemingen.be"
2014,"Bocholt","FS77B",1,"Wild zwijn","waarnemingen.be"
2013,"Bocholt","FS87A",1,"Wild zwijn","waarnemingen.be"
2014,"Bocholt","FS87A",1,"Wild zwijn","waarnemingen.be"
2014,"Bocholt","FS87A",1,"Wild zwijn","waarnemingen.be"
2015,"Bocholt","FS87A",2,"Wild zwijn","waarnemingen.be"
2015,"Bocholt","FS87A",1,"Wild zwijn","waarnemingen.be"
2015,"Bocholt","FS87A",1,"Wild zwijn","waarnemingen.be"
2015,"Bocholt","FS87A",1,"Wild zwijn","waarnemingen.be"
2016,"Bocholt","FS87A",1,"Wild zwijn","waarnemingen.be"
2016,"Bocholt","FS87A",1,"Wild zwijn","waarnemingen.be"
2016,"Bocholt","FS87A",1,"Wild zwijn","waarnemingen.be"
2017,"Bocholt","FS87A",3,"Wild zwijn","waarnemingen.be"
2018,"Bocholt","FS87A",2,"Wild zwijn","waarnemingen.be"
2019,"Bocholt","FS87A",1,"Wild zwijn","waarnemingen.be"
2019,"Bocholt","FS87A",3,"Wild zwijn","waarnemingen.be"
2020,"Bocholt","FS87A",1,"Wild zwijn","waarnemingen.be"
2020,"Bocholt","FS87A",1,"Wild zwijn","waarnemingen.be"
2021,"Bocholt","FS87A",1,"Wild zwijn","waarnemingen.be"
2021,"Bocholt","FS87A",1,"Wild zwijn","waarnemingen.be"
2021,"Bocholt","FS87A",1,"Wild zwijn","waarnemingen.be"
2022,"Bocholt","FS87A",1,"Wild zwijn","waarnemingen.be"
2022,"Bocholt","FS87A",4,"Wild zwijn","waarnemingen.be"
2013,"Bocholt","FS87C",1,"Wild zwijn","waarnemingen.be"
2018,"Bocholt","FS87C",1,"Wild zwijn","waarnemingen.be"
2020,"Bocholt","FS87C",5,"Wild zwijn","waarnemingen.be"
2020,"Bocholt","FS87C",1,"Wild zwijn","waarnemingen.be"
2012,"Tessenderlo","FS35B",1,"Wild zwijn","waarnemingen.be"
2019,"Tessenderlo","FS35B",1,"Wild zwijn","waarnemingen.be"
2016,"Tessenderlo","FS45C",1,"Wild zwijn","waarnemingen.be"
2013,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2013,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2014,"Hasselt","FS64A",2,"Wild zwijn","waarnemingen.be"
2014,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2014,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2014,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2014,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2014,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2014,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2015,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2015,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2015,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2015,"Hasselt","FS64A",2,"Wild zwijn","waarnemingen.be"
2015,"Hasselt","FS64A",3,"Wild zwijn","waarnemingen.be"
2015,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2015,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2015,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2015,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2015,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2015,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2016,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2016,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2016,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2016,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2016,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2017,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2017,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2017,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2017,"Hasselt","FS64A",5,"Wild zwijn","waarnemingen.be"
2018,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2020,"Hasselt","FS64A",10,"Wild zwijn","waarnemingen.be"
2020,"Hasselt","FS64A",18,"Wild zwijn","waarnemingen.be"
2020,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2017,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2021,"Hasselt","FS64A",20,"Wild zwijn","waarnemingen.be"
2021,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2021,"Hasselt","FS64A",3,"Wild zwijn","waarnemingen.be"
2021,"Hasselt","FS64A",1,"Wild zwijn","waarnemingen.be"
2015,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2015,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2015,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2016,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2016,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2017,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2017,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2017,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2017,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2017,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2017,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2018,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2018,"Hasselt","FS64B",2,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2020,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2020,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2020,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2020,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2020,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2020,"Hasselt","FS64B",6,"Wild zwijn","waarnemingen.be"
2016,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2017,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2018,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2018,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2020,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2021,"Hasselt","FS64B",2,"Wild zwijn","waarnemingen.be"
2021,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2021,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2021,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2022,"Hasselt","FS64B",10,"Wild zwijn","waarnemingen.be"
2022,"Hasselt","FS64B",1,"Wild zwijn","waarnemingen.be"
2022,"Hasselt","FS64B",3,"Wild zwijn","waarnemingen.be"
2022,"Hasselt","FS64B",5,"Wild zwijn","waarnemingen.be"
2022,"Hasselt","FS64B",2,"Wild zwijn","waarnemingen.be"
2020,"Hasselt","FS64D",7,"Wild zwijn","waarnemingen.be"
2018,"Hasselt","FS64D",1,"Wild zwijn","waarnemingen.be"
2014,"Hasselt","FS65C",1,"Wild zwijn","waarnemingen.be"
2018,"Bertem","FS13A",1,"Wild zwijn","waarnemingen.be"
2018,"Bertem","FS13A",1,"Wild zwijn","waarnemingen.be"
2018,"Bertem","FS13C",1,"Wild zwijn","waarnemingen.be"
2021,"Bertem","FS13C",1,"Wild zwijn","waarnemingen.be"
2021,"Bertem","FS13C",1,"Wild zwijn","waarnemingen.be"
2021,"Bertem","FS13C",1,"Wild zwijn","waarnemingen.be"
2021,"Bertem","FS13C",1,"Wild zwijn","waarnemingen.be"
2021,"Bertem","FS13C",1,"Wild zwijn","waarnemingen.be"
2021,"Bertem","FS13C",1,"Wild zwijn","waarnemingen.be"
2022,"Bertem","FS13C",5,"Wild zwijn","waarnemingen.be"
2020,"Bertem","FS13D",1,"Wild zwijn","waarnemingen.be"
2020,"Bertem","FS13D",1,"Wild zwijn","waarnemingen.be"
2022,"Bertem","FS13D",1,"Wild zwijn","waarnemingen.be"
2008,"Genk","FS64B",2,"Wild zwijn","waarnemingen.be"
2015,"Genk","FS64B",4,"Wild zwijn","waarnemingen.be"
2015,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2018,"Genk","FS64B",7,"Wild zwijn","waarnemingen.be"
2019,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2019,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2020,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS64B",1,"Wild zwijn","waarnemingen.be"
2022,"Genk","FS64B",5,"Wild zwijn","waarnemingen.be"
2009,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2010,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2011,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2011,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2014,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2014,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2014,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2014,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2014,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2014,"Genk","FS74A",3,"Wild zwijn","waarnemingen.be"
2014,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2015,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2015,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2015,"Genk","FS74A",12,"Wild zwijn","waarnemingen.be"
2015,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2015,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2015,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2015,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS74A",10,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS74A",2,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS74A",15,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS74A",15,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS74A",12,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2016,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",2,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",5,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",101,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",5,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",10,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",3,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",20,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",5,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",2,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",5,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",2,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",2,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",3,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",3,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2018,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2018,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2018,"Genk","FS74A",3,"Wild zwijn","waarnemingen.be"
2018,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2018,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2018,"Genk","FS74A",2,"Wild zwijn","waarnemingen.be"
2018,"Genk","FS74A",12,"Wild zwijn","waarnemingen.be"
2018,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2018,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2018,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2018,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2018,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2018,"Genk","FS74A",6,"Wild zwijn","waarnemingen.be"
2018,"Genk","FS74A",16,"Wild zwijn","waarnemingen.be"
2018,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2019,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2019,"Genk","FS74A",5,"Wild zwijn","waarnemingen.be"
2019,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2019,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2019,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2019,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2019,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2019,"Genk","FS74A",3,"Wild zwijn","waarnemingen.be"
2019,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2020,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2020,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2020,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2020,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2020,"Genk","FS74A",16,"Wild zwijn","waarnemingen.be"
2020,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2020,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2020,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",10,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",3,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",3,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",3,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",6,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",5,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",4,"Wild zwijn","waarnemingen.be"
2021,"Genk","FS74A",1,"Wild zwijn","waarnemingen.be"
