TAG,Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_bos,Area_hab_m2_grasland,Area_hab_m2_landbouw,Area_hab_m2_water,Area_hab_m2_andere,Area_hab_ha_bebouwd,Area_hab_ha_bos,Area_hab_ha_grasland,Area_hab_ha_landbouw,Area_hab_ha_water,Area_hab_ha_andere,Area_hab_km2_bebouwd,Area_hab_km2_bos,Area_hab_km2_grasland,Area_hab_km2_landbouw,Area_hab_km2_water,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_bebouwd,perc_andere,densiteit_bos,gem_opp_bos_m2,perimeter_bos_m,gem_opp_bos_ha,gem_opp_bos_km2
DS96B,25020310.181212857,2502.031018121286,25.020310181212857,4685510.790916639,0,2870800.689081623,17462281.209966388,0,1717.4912482071668,468.55107909166395,0,287.08006890816233,1746.2281209966386,0,0.1717491248207167,4.685510790916639,0,2.870800689081623,17.462281209966385,0,0.0017174912482071667,0,0,0.6979242496793021,0.11473881291996282,0.18726829351759497,6.864388314005752e-5,NA,NA,NA,NA,NA
DS96C,25019841.60369288,2501.9841603692885,25.019841603692882,1087919.1507029107,0,4716043.228860352,19214151.160113942,0,1728.064015676966,108.79191507029108,0,471.6043228860352,1921.4151160113943,0,0.1728064015676966,1.0879191507029107,0,4.716043228860352,19.214151160113943,0,0.0017280640156769659,0,0,0.7679565468263384,0.1884921297089376,0.04348225572068913,6.906774403487459e-5,NA,NA,NA,NA,NA
DS96D,25019873.172491573,2501.9873172491575,25.01987317249157,2143494.4106213413,0,954828.1341990043,21919804.32790795,0,1746.2997632776387,214.34944106213413,0,95.48281341990044,2191.980432790795,0,0.1746299763277639,2.1434944106213414,0,0.9548281341990043,21.919804327907947,0,0.0017462997632776386,0,0,0.8760957410450811,0.03816278874062409,0.0856716737068849,6.979650740986293e-5,NA,NA,NA,NA,NA
DS97A,2060355.24406627,206.03552440662702,2.06035524406627,1308546.7651030384,0,0,0,751695.1903450132,113.28861821861938,130.85467651030385,0,0,0,75.16951903450132,0.011328861821861939,1.3085467651030385,0,0,0,0.7516951903450132,1.1328861821861937e-4,0,0.3648376621021357,0,0,0.6351073529050847,5.4984992779708974e-5,NA,NA,NA,NA,NA
DS97B,15924091.634898335,1592.4091634898336,15.924091634898334,8004028.889509146,402879.14668982045,0,4163913.152233644,2857332.3897489854,495938.0567167392,800.4028889509146,40.28791466898205,0,416.3913152233644,285.73323897489854,49.59380567167392,8.004028889509145,0.40287914668982044,0,4.1639131522336434,2.8573323897489855,0.4959380567167392,0.025299976659698027,0.1794345608692064,0.2614851288037208,0,0.5026364500420213,0.03114388362535352,1,402879.14668982045,4282.70391086055,40.28791466898205,0.40287914668982044
DS97C,22534489.011206258,2253.448901120626,22.534489011206258,11283758.534740675,0,415877.27258253377,9590394.747120555,1242910.114107137,1548.3426553569734,1128.3758534740675,0,41.58772725825338,959.0394747120556,124.29101141071372,0.15483426553569735,11.283758534740675,0,0.41587727258253376,9.590394747120554,1.242910114107137,0.0015483426553569734,0,0.055155904067274206,0.4255874070342271,0.018455145460619084,0.5007328335303869,6.870990749277663e-5,NA,NA,NA,NA,NA
DS97D,25020777.912283726,2502.077791228373,25.020777912283727,10685098.389376327,0,2098640.7857991606,11994631.396452889,240693.2021097721,1714.138545576483,1068.5098389376328,0,209.86407857991605,1199.463139645289,24.06932021097721,0.17141385455764832,10.685098389376327,0,2.0986407857991605,11.994631396452888,0.2406932021097721,0.001714138545576483,0,0.009619732965680732,0.4793868295583341,0.08387592077098657,0.42704900810180546,6.85086031931462e-5,NA,NA,NA,NA,NA
ES02A,20902206.538809404,2090.2206538809405,20.902206538809402,4101577.253672075,0,2269161.165959643,14530002.742452864,0,1465.376724821981,410.1577253672075,0,226.91611659596435,1453.0002742452864,0,0.14653767248219812,4.101577253672075,0,2.2691611659596433,14.530002742452863,0,0.0014653767248219809,0,0,0.6951420518917376,0.10856084316966544,0.1962269986212519,7.010631734507056e-5,NA,NA,NA,NA,NA
ES02B,21149486.086805392,2114.948608680539,21.149486086805393,9652034.562037434,0,1050925.7152481836,10445031.713782918,0,1494.095736855641,965.2034562037436,0,105.09257152481835,1044.5031713782917,0,0.1494095736855641,9.652034562037434,0,1.0509257152481835,10.445031713782917,0,0.001494095736855641,0,0,0.4938669275892854,0.04969036651457118,0.4563720613551497,7.064454099372978e-5,NA,NA,NA,NA,NA
ES02C,865002.3703779952,86.50023703779952,0.8650023703779951,253222.7018821453,0,233286.3492917794,378433.6371551768,0,59.68204889370827,25.32227018821453,0,23.32863492917794,37.84336371551768,0,0.005968204889370827,0.2532227018821453,0,0.23328634929177938,0.37843363715517675,0,5.9682048893708264e-5,0,0,0.43749433540835964,0.2696944624438846,0.2927422057485116,6.899639924411764e-5,NA,NA,NA,NA,NA
ES02D,418476.25102165766,41.84762510216577,0.41847625102165764,0,0,414438.02950211207,3998.1478944708974,0,40.07362507469952,0,0,41.44380295021121,0.39981478944708976,0,0.004007362507469952,0,0,0.41443802950211206,0.003998147894470897,0,4.007362507469952e-5,0,0,0.00955406163362895,0.9903501775556276,0,9.576081074341676e-5,NA,NA,NA,NA,NA
ES03A,25018156.538571797,2501.8156538571798,25.018156538571795,4339397.803831087,0,3334193.275133418,17342838.815222472,0,1726.6443848200142,433.9397803831087,0,333.4193275133418,1734.2838815222474,0,0.17266443848200144,4.339397803831087,0,3.334193275133418,17.34283881522247,0,0.0017266443848200142,0,0,0.6932101007715782,0.1332709414457823,0.17344994213066064,6.901565197891205e-5,NA,NA,NA,NA,NA
ES03B,25018126.019135974,2501.8126019135975,25.018126019135973,3196680.4953207527,0,250874.0590041558,21568849.03651601,0,1722.4282950549386,319.6680495320753,0,25.087405900415582,2156.8849036516012,0,0.17224282950549388,3.1966804953207526,0,0.25087405900415577,21.56884903651601,0,0.0017224282950549386,0,0,0.8621288828754934,0.01002769187477376,0.127774578034968,6.884721476490605e-5,NA,NA,NA,NA,NA
ES03C,25017906.129518162,2501.7906129518165,25.01790612951816,1835488.9766923725,0,5299432.047355893,17881259.39504811,0,1725.7104217852466,183.54889766923725,0,529.9432047355893,1788.1259395048114,0,0.17257104217852468,1.8354889766923723,0,5.299432047355893,17.88125939504811,0,0.0017257104217852466,0,0,0.714738447833184,0.21182556285568566,0.07336701030014312,6.897901098721899e-5,NA,NA,NA,NA,NA
ES03D,25017875.589618567,2501.787558961857,25.017875589618566,4313937.014864739,0,1322538.69947995,19379687.68054737,0,1712.1947265071794,431.3937014864739,0,132.25386994799499,1937.9687680547372,0,0.17121947265071796,4.313937014864738,0,1.3225386994799497,19.37968768054737,0,0.0017121947265071793,0,0,0.7746336259098345,0.05286374915177655,0.17243418608472308,6.843885366580337e-5,NA,NA,NA,NA,NA
ES04A,25018750.219898656,2501.8750219898657,25.018750219898656,3742217.13358616,0,648434.8155436307,20626385.69811389,0,1712.5726549769752,374.221713358616,0,64.84348155436308,2062.638569811389,0,0.17125726549769751,3.74221713358616,0,0.6484348155436307,20.62638569811389,0,0.001712572654976975,0,0,0.8244370928532113,0.025917953928326055,0.14957650165154088,6.845156692179136e-5,NA,NA,NA,NA,NA
ES04B,25018719.44140216,2501.871944140216,25.01871944140216,9462173.221363394,0,621483.1799545122,14933338.40116059,0,1724.638923663646,946.2173221363394,0,62.148317995451215,1493.3338401160593,0,0.1724638923663646,9.462173221363393,0,0.6214831799545121,14.93333840116059,0,0.001724638923663646,0,0,0.5968866006966046,0.024840727016829343,0.37820373834581406,6.8933940751964785e-05,NA,NA,NA,NA,NA
ES04C,25018437.722483505,2501.8437722483504,25.018437722483505,2414811.8743319404,0,676492.2052400594,21925426.007966835,0,1707.6349446694367,241.48118743319407,0,67.64922052400594,2192.5426007966835,0,0.17076349446694367,2.4148118743319404,0,0.6764922052400593,21.925426007966834,0,0.0017076349446694366,0,0,0.8763707091215752,0.027039746156176298,0.09652128966317523,6.825505907328593e-5,NA,NA,NA,NA,NA
ES04D,25018407.272650253,2501.8407272650256,25.01840727265025,12016460.86261502,252963.93470920503,305288.5355579119,12442002.43857956,0,1691.5011885557324,1201.646086261502,25.296393470920503,30.52885355579119,1244.200243857956,0,0.16915011885557324,12.016460862615018,0.25296393470920503,0.3052885355579119,12.442002438579557,0,0.0016915011885557322,0.010111112668061063,0,0.49731392981922434,0.012202556790721396,0.48030479045527547,6.761026671769213e-5,1,252963.93470920503,2691.67695121752,25.296393470920503,0.25296393470920503
ES05A,25019468.074111305,2501.9468074111305,25.019468074111305,2849783.9394716457,2932187.5089558023,349711.6438229558,18886073.972342853,0,1711.0095180482604,284.9783939471646,293.21875089558023,34.971164382295576,1888.6073972342854,0,0.17110095180482604,2.8497839394716458,2.9321875089558023,0.3497116438229558,18.886073972342853,0,0.0017110095180482602,0.11719623695716616,0,0.7548551358645816,0.013977581089536317,0.11390265896261947,6.838712609636628e-5,2,1466093.7544779012,11746.9153506385,146.60937544779011,1.4660937544779011
ES05B,25019437.29130944,2501.943729130944,25.019437291309437,9584301.821668701,239841.40918412703,0,15193587.519892242,0,1706.5405643675476,958.4301821668703,23.984140918412702,0,1519.3587519892242,0,0.17065405643675477,9.584301821668701,0.23984140918412702,0,15.19358751989224,0,0.0017065405643675476,0.009586203174418976,0,0.6072713523884796,0,0.38307423584613676,6.820859096460648e-5,1,239841.40918412703,2793.90304247307,23.984140918412702,0.23984140918412702
ES05C,25019093.482266475,2501.9093482266476,25.019093482266474,6335865.174194986,0,89230.00578647922,18592252.25122833,0,1746.0510566802695,633.5865174194986,0,8.923000578647923,1859.225225122833,0,0.17460510566802695,6.335865174194986,0,0.08923000578647922,18.59225225122833,0,0.0017460510566802694,0,0,0.7431225381689592,0.0035664763733236544,0.25324119671585404,6.978874186300435e-5,NA,NA,NA,NA,NA
ES05D,25019063.3299668,2501.90633299668,25.019063329966798,4922880.611133841,0,525201.1428195412,19569256.281121183,0,1725.294892232865,492.28806111338406,0,52.52011428195412,1956.9256281121184,0,0.1725294892232865,4.922880611133841,0,0.5252011428195411,19.569256281121184,0,0.0017252948922328651,0,0,0.7821738177416874,0.020992038586451673,0.1967651844598602,6.895921200080973e-5,NA,NA,NA,NA,NA
ES06A,25020310.41394742,2502.031041394742,25.020310413947417,4327345.882558612,213741.58281998336,2311221.3402142813,17868167.96462962,298138.5204479178,1695.1232770038769,432.73458825586124,21.374158281998337,231.1221340214281,1786.8167964629622,29.813852044791783,0.16951232770038768,4.327345882558612,0.21374158281998334,2.311221340214281,17.86816796462962,0.2981385204479178,0.0016951232770038769,0.008542723063133318,0.011915860175808304,0.7141465341161043,0.09237380759776287,0.17295332515724343,6.774988994776582e-5,1,213741.58281998336,1853.89866560353,21.374158281998337,0.21374158281998334
ES06B,25020279.63061501,2502.0279630615014,25.02027963061501,5601615.204839729,3112499.8313445994,2848171.8308889135,13456315.324701255,0,1677.4388405121863,560.1615204839729,311.24998313445997,284.81718308889134,1345.6315324701254,0,0.16774388405121865,5.601615204839729,3.112499831344599,2.848171830888913,13.456315324701254,0,0.0016774388405121862,0.12439908255606065,0,0.5378163443159925,0.11383453234486908,0.22388299761388553,6.704316919222833e-5,6,518749.9718907666,28558.7851978818,51.87499718907666,0.5187499718907665
ES06C,25019873.68133972,2501.987368133972,25.019873681339718,5794373.090600438,0,2613782.490764212,16609991.017084528,0,1727.0828905403614,579.4373090600438,0,261.3782490764212,1660.9991017084528,0,0.17270828905403615,5.794373090600438,0,2.6137824907642115,16.60999101708453,0,0.0017270828905403613,0,0,0.6638718975416956,0.10446825287985442,0.2315908211367985,6.902844165150408e-5,NA,NA,NA,NA,NA
ES06D,25019842.822790243,2501.9842822790242,25.019842822790242,3111220.757187401,635488.5950585091,3063020.3291205284,18208354.779907595,0,1758.361516209785,311.1220757187401,63.54885950585091,306.3020329120528,1820.8354779907597,0,0.1758361516209785,3.1112207571874007,0.635488595058509,3.063020329120528,18.208354779907594,0,0.0017583615162097847,0.025399383983325866,0,0.7277565614169984,0.12242364393794128,0.12435013198218141,7.027867955301928e-5,2,317744.2975292546,5375.07779823604,31.77442975292546,0.31774429752925454
ES07A,25005330.08937656,2500.533008937656,25.00533008937656,4006162.99550092,527067.5610056455,3456052.6696883244,16625507.012010688,388819.2297107219,1720.621460264083,400.616299550092,52.706756100564554,345.60526696883244,1662.550701201069,38.881922971072186,0.17206214602640832,4.00616299550092,0.5270675610056456,3.456052669688324,16.625507012010686,0.38881922971072186,0.001720621460264083,0.021078208490819667,0.015549453989248098,0.6648785260017017,0.13821263935870287,0.16021236197169522,6.881018783251671e-5,1,527067.5610056455,4213.50222828986,52.706756100564554,0.5270675610056456
ES07B,25021246.705561742,2502.1246705561744,25.02124670556174,0,0,3037817.0226072934,21981751.208400212,0,1678.4745542365126,0,0,303.78170226072933,2198.175120840021,0,0.16784745542365126,0,0,3.0378170226072934,21.981751208400212,0,0.0016784745542365125,0,0,0.8785234191993355,0.12140949882933072,0,6.708197133372335e-5,NA,NA,NA,NA,NA
ES07C,25020778.30896366,2502.0778308963663,25.02077830896366,1798292.94017671,0,5651901.16303541,17568847.495095752,0,1736.710655787494,179.829294017671,0,565.1901163035411,1756.8847495095754,0,0.17367106557874942,1.79829294017671,0,5.65190116303541,17.568847495095753,0,0.001736710655787494,0,0,0.7021703033435109,0.22588830344300778,0.07187198247675909,6.941073672217941e-5,NA,NA,NA,NA,NA
ES07D,25020747.455442324,2502.0747455442324,25.020747455442322,3876600.9075569212,0,3085718.186404792,18056685.311624434,0,1743.0498561770655,387.6600907556921,0,308.57181864047925,1805.6685311624433,0,0.17430498561770655,3.876600907556921,0,3.085718186404792,18.05668531162443,0,0.0017430498561770654,0,0,0.7216685010621807,0.12332637911397047,0.15493545564378064,6.966418006820697e-5,NA,NA,NA,NA,NA
ES08B,964930.3061950433,96.49303061950432,0.9649303061950432,170917.2028838264,0,0,0,643067.7459697622,150945.35734145466,17.09172028838264,0,0,0,64.30677459697623,15.094535734145467,0.1709172028838264,0,0,0,0.6430677459697622,0.15094535734145464,0,0.6664395779064459,0,0,0.17712906495578404,0.1564313571377701,NA,NA,NA,NA,NA
ES08C,7959420.286435848,795.9420286435849,7.959420286435848,1943608.1895283086,1623330.1734893294,0,1534237.043469535,2485456.3193551386,372788.56059353636,194.36081895283087,162.33301734893294,0,153.42370434695349,248.54563193551385,37.278856059353636,1.9436081895283084,1.6233301734893293,0,1.5342370434695347,2.4854563193551384,0.3727885605935363,0.20395080484137132,0.3122659980137953,0.19275738536940001,0,0.24418966703398415,0.04683614474144919,4,405832.54337233235,12016.5334291392,40.583254337233235,0.4058325433723323
ES08D,22896172.157069214,2289.6172157069213,22.896172157069213,4613449.32485212,166584.6514566493,8584606.346333437,7722414.499240363,1447334.0498331059,361783.2853535358,461.344932485212,16.65846514566493,858.4606346333437,772.2414499240363,144.7334049833106,36.17832853535358,4.61344932485212,0.1665846514566493,8.584606346333436,7.7224144992403625,1.4473340498331058,0.36178328535353577,0.007275655088277109,0.0632129265933319,0.3372797184727693,0.3749363119495471,0.2014943499377783,0.015801037958296224,1,166584.6514566493,1899.6482785118,16.65846514566493,0.1665846514566493
ES12A,23897233.51857287,2389.723351857287,23.897233518572868,10708695.419933448,0,2755410.4152809163,10431475.84900089,0,1651.834357617423,1070.8695419933447,0,275.5410415280916,1043.147584900089,0,0.1651834357617423,10.708695419933447,0,2.755410415280916,10.43147584900089,0,0.001651834357617423,0,0,0.43651395216494715,0.11530248524957577,0.4481144401761265,6.912240935058952e-5,NA,NA,NA,NA,NA
ES12B,25017502.355356783,2501.7502355356783,25.017502355356783,13550161.620002383,0,615668.038632828,10849985.6889457,0,1687.0077758710831,1355.0161620002384,0,61.56680386328281,1084.99856889457,0,0.16870077758710833,13.550161620002383,0,0.615668038632828,10.849985688945699,0,0.001687007775871083,0,0,0.43369579963774785,0.024609492581940354,0.5416272746788011,6.743310151062536e-5,NA,NA,NA,NA,NA
ES12C,6910210.2599706715,691.0210259970672,6.910210259970671,2231690.5611502803,0,0,4678005.495506535,0,514.20331385592,223.16905611502804,0,0,467.80054955065356,0,0.051420331385592,2.23169056115028,0,0,4.678005495506535,0,5.1420331385592e-4,0,0,0.6769700659624197,0,0.3229555219293359,7.441210824431591e-5,NA,NA,NA,NA,NA
ES12D,10987456.209202774,1098.7456209202774,10.987456209202774,2994635.9753060006,0,257486.16025271677,7734512.059274464,0,822.0143695925362,299.4635975306001,0,25.74861602527168,773.4512059274465,0,0.08220143695925362,2.9946359753060006,0,0.25748616025271676,7.734512059274464,0,8.220143695925362e-4,0,0,0.703940194346009,0.023434556220306376,0.2725504355410109,7.481389267372378e-5,NA,NA,NA,NA,NA
ES13A,25018064.38778054,2501.806438778054,25.018064387780537,5256168.901967689,0,1754551.4021229343,18005652.165357362,0,1691.9183325534686,525.616890196769,0,175.45514021229343,1800.5652165357362,0,0.16919183325534687,5.25616890196769,0,1.7545514021229343,18.00565216535736,0,0.0016919183325534686,0,0,0.7197060446511514,0.07013138086653506,0.210094946615252,6.762786706152393e-5,NA,NA,NA,NA,NA
ES13B,25017971.63360295,2501.797163360295,25.01797163360295,7122745.651167847,0,283422.34020423633,17610107.846434914,0,1695.7957959538326,712.2745651167847,0,28.342234020423636,1761.0107846434914,0,0.16957957959538328,7.122745651167847,0,0.28342234020423634,17.61010784643491,0,0.0016957957959538325,0,0,0.7038983057596025,0.011328749762572954,0.28470516137291135,6.778310491311454e-5,NA,NA,NA,NA,NA
ES13C,25017813.930259477,2501.7813930259476,25.017813930259475,9361954.873703176,33543.69530284878,1626595.0854101402,13994015.636605974,0,1704.639237338677,936.1954873703177,3.354369530284878,162.65950854101402,1399.4015636605975,0,0.1704639237338677,9.361954873703176,0.03354369530284877,1.62659508541014,13.994015636605974,0,0.001704639237338677,0.0013407924208068834,0,0.5593620480037215,0.06501747474597472,0.3742115478115268,6.813701797009876e-5,1,33543.69530284878,986.840583802797,3.354369530284878,0.03354369530284877
