id,jaar,Aanwezig,x,y,gemeente,provincie,aantal,gedrag,methode,typewaarne,status,bijzonderh,periode_3jaar,periode_2jaar,TAG,Shape_Leng,Shape_Area,UIDN,OIDN,TERRID,NISCODE,NAAM,DATPUBLBS,NUMAC,LENGTE,OPPERVL,geometry,
124092281,2016,3,206638.8327,218030.2376,Mol,Antwerpen,4,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18030561959443, 51.2693637632549)
125934609,2016,3,206706.5741,218225.6391,Mol,Antwerpen,4,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18130683566487, 51.2711133028902)
124092288,2016,3,206638.8327,218030.2376,Mol,Antwerpen,3,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18030561959443, 51.2693637632549)
124092419,2016,3,206638.8327,218030.2376,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18030561959443, 51.2693637632549)
125934586,2016,3,206655.2396,218028.2063,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18054036792122, 51.2693438932134)
125934588,2016,3,206655.2396,218028.2063,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18054036792122, 51.2693438932134)
125934613,2016,3,206099.1938,218007.8415,Mol,Antwerpen,4,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17257055822422, 51.269215279651)
125934622,2016,3,206099.1938,218007.8415,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17257055822422, 51.269215279651)
125934594,2016,3,206655.2396,218028.2063,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18054036792122, 51.2693438932134)
125934591,2016,3,206655.2396,218028.2063,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18054036792122, 51.2693438932134)
125934596,2016,3,206655.2396,218028.2063,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18054036792122, 51.2693438932134)
132622176,2016,3,206657.9175,218486.8819,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18065065587122, 51.2734660528259)
132622157,2016,3,206490.2097,218106.526,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17818817646109, 51.27006401226)
132622154,2016,3,206102.7022,218010.2397,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,groot,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17262119639163, 51.2692364922392)
133369366,2016,3,206100.7751,217991.8159,Mol,Antwerpen,2,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17259072605661, 51.2690710926151)
133369278,2016,3,206666.4595,218448.0219,Mol,Antwerpen,9,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18076695585173, 51.2731159521317)
133369346,2016,3,206635.4323,218020.6995,Mol,Antwerpen,3,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18025540613873, 51.2692783722443)
135453958,2017,2,206342.0262,217996.9446,Mol,Antwerpen,4,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,plus  ?�?�n big,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17604798630382, 51.2690936424369)
135453961,2017,2,206342.0262,217996.9446,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17604798630382, 51.2690936424369)
135453973,2017,2,206342.0262,217996.9446,Mol,Antwerpen,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17604798630382, 51.2690936424369)
135453984,2017,2,206342.0262,217996.9446,Mol,Antwerpen,4,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17604798630382, 51.2690936424369)
135453944,2017,2,206342.0262,217996.9446,Mol,Antwerpen,4,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17604798630382, 51.2690936424369)
139411745,2017,2,206226.323,218098.2761,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,groot !,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17440604515738, 51.2700156824564)
138701915,2017,2,204809.2747,220273.3537,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.15443324525666, 51.2897011322773)
138914786,2017,2,204806.6031,220306.5789,Mol,Antwerpen,1,ter plaatse,onbekend,iObs,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.15439999520311, 51.2900000024458)
141578997,2017,2,206070.736,217972.0717,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17215728510239, 51.2688965625981)
141579010,2017,2,206070.736,217972.0717,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17215728510239, 51.2688965625981)
141580310,2017,2,206297.5781,218046.2326,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17541884628666, 51.2695409727964)
141578333,2017,2,206694.8091,218249.6477,Mol,Antwerpen,4,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18114203550451, 51.2713302422166)
141580792,2017,2,206297.5781,218046.2326,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17541884628666, 51.2695409727964)
141578352,2017,2,206694.8091,218249.6477,Mol,Antwerpen,3,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18114203550451, 51.2713302422166)
141578378,2017,2,206694.8091,218249.6477,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,met maar drie poten,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18114203550451, 51.2713302422166)
141578573,2017,2,206453.5779,218024.0318,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,?�?�n met drie poten maar,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17765044545178, 51.2693261722552)
141578595,2017,2,206453.5779,218024.0318,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,allebei normaal lopend,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17765044545178, 51.2693261722552)
141578396,2017,2,206694.8091,218249.6477,Mol,Antwerpen,9,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,zeug met 8 gestreepte biggetjes,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18114203550451, 51.2713302422166)
141579749,2017,2,206070.736,217972.0717,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17215728510239, 51.2688965625981)
141579786,2017,2,206070.736,217972.0717,Mol,Antwerpen,4,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,2 zeug_ 2 big,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17215728510239, 51.2688965625981)
141578411,2017,2,206694.8091,218249.6477,Mol,Antwerpen,5,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,zeug met 4 biggetjes,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18114203550451, 51.2713302422166)
141578807,2017,2,206453.5779,218024.0318,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17765044545178, 51.2693261722552)
141578824,2017,2,206453.5779,218024.0318,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17765044545178, 51.2693261722552)
141578841,2017,2,206453.5779,218024.0318,Mol,Antwerpen,3,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17765044545178, 51.2693261722552)
141579889,2017,2,206070.736,217972.0717,Mol,Antwerpen,6,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,?�?�n zeug_ 5 big,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17215728510239, 51.2688965625981)
141578480,2017,2,206694.8091,218249.6477,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18114203550451, 51.2713302422166)
141579909,2017,2,206070.736,217972.0717,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17215728510239, 51.2688965625981)
141578848,2017,2,206453.5779,218024.0318,Mol,Antwerpen,3,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17765044545178, 51.2693261722552)
143243674,2017,2,206151.5106,218042.0773,Mol,Antwerpen,4,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,zeug met 3 juv,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17332543561153, 51.2695178829195)
143327701,2017,2,206077.659,218018.7515,Mol,Antwerpen,4,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,zeug plus 3 big,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17226371605009, 51.2693154320543)
143327577,2017,2,206620.1322,218242.02,Mol,Antwerpen,3,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18007087569859, 51.2712690320365)
143327584,2017,2,206620.1322,218242.02,Mol,Antwerpen,3,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18007087569859, 51.2712690320365)
143327712,2017,2,206077.659,218018.7515,Mol,Antwerpen,4,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17226371605009, 51.2693154320543)
143327589,2017,2,206620.1322,218242.02,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18007087569859, 51.2712690320365)
143327614,2017,2,206620.1322,218242.02,Mol,Antwerpen,10,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,?�?�n zeug met 9 subad,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18007087569859, 51.2712690320365)
143327867,2017,2,206077.659,218018.7515,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17226371605009, 51.2693154320543)
142508411,2017,2,205694.1282,220679.9454,Mol,Antwerpen,1,ter plaatse,prenten,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.16717910561656, 51.2932705123379)
143327629,2017,2,206620.1322,218242.02,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18007087569859, 51.2712690320365)
143327636,2017,2,206620.1322,218242.02,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18007087569859, 51.2712690320365)
143327643,2017,2,206620.1322,218242.02,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18007087569859, 51.2712690320365)
143327650,2017,2,206620.1322,218242.02,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18007087569859, 51.2712690320365)
144739260,2017,2,206146.0885,218032.4509,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17324625546425, 51.2694318923932)
144739271,2017,2,206146.0885,218032.4509,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17324625546425, 51.2694318923932)
144739279,2017,2,206146.0885,218032.4509,Mol,Antwerpen,4,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,zeug plus 3 jong,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17324625546425, 51.2694318923932)
144739286,2017,2,206146.0885,218032.4509,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,zeug plus jong,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17324625546425, 51.2694318923932)
144739317,2017,2,206146.0885,218032.4509,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17324625546425, 51.2694318923932)
144739376,2017,2,206146.0885,218032.4509,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17324625546425, 51.2694318923932)
144739402,2017,2,206146.0885,218032.4509,Mol,Antwerpen,4,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,zeug plus 3 juv,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17324625546425, 51.2694318923932)
144739413,2017,2,206146.0885,218032.4509,Mol,Antwerpen,3,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17324625546425, 51.2694318923932)
144739416,2017,2,206146.0885,218032.4509,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17324625546425, 51.2694318923932)
144739438,2017,2,206205.7291,218056.9985,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17410456516596, 51.2696467023353)
145619825,2017,2,206277.349,218081.6759,Mol,Antwerpen,4,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17513453615173, 51.2698615024382)
145619827,2017,2,206277.349,218081.6759,Mol,Antwerpen,3,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17513453615173, 51.2698615024382)
146922566,2017,2,206476.8219,218089.9163,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17799376635803, 51.2699160424026)
146923406,2017,2,206675.0118,218044.3756,Mol,Antwerpen,4,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18082618620134, 51.2694872726623)
146923527,2017,2,206675.0118,218044.3756,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18082618620134, 51.2694872726623)
145662826,2017,2,205014.9518,220063.3646,Mol,Antwerpen,1,onbekend,vraatsporen,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.15734934623909, 51.2877942126146)
146922850,2017,2,206476.8219,218089.9163,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.17799376635803, 51.2699160424026)
146923833,2017,2,206675.0118,218044.3756,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18082618620134, 51.2694872726623)
146923839,2017,2,206675.0118,218044.3756,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18082618620134, 51.2694872726623)
146923844,2017,2,206675.0118,218044.3756,Mol,Antwerpen,1,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18082618620134, 51.2694872726623)
146923856,2017,2,206675.0118,218044.3756,Mol,Antwerpen,2,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS58C,20002.9152491,25007288.9556,375,67,3,13025,Mol,1831-02-07,NA,78283.77,114561231.47,c(5.18082618620134, 51.2694872726623)
