id,naam_nl,naam_lat,speciesid,datum,invoerdatum,aantal,gedrag,methode,kleed,geslacht,x,y,lon,lat,utm1,gebied,gemeente,deelgemeente,provincie,typewaarneming,status,embargo_datum,toestemming_wnr,bijzonderheden,precisie,soortgroep,familie,aanleverdatum,jaar,TAG,Shape_Leng,Shape_Area,UIDN,OIDN,TERRID,NISCODE,NAAM,DATPUBLBS,NUMAC,LENGTE,OPPERVL,geometry
156592874,Everzwijn,Sus scrofa,432,2018-05-14,14/05/2018,1,ter plaatse,vraatsporen,onbekend,onbekend,169028.1386,165053.3813,4.63864579,50.79563078,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,ObsMapp,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2018,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63864578575832, 50.7956307821212)"
161359149,Everzwijn,Sus scrofa,432,2018-08-15,15/08/2018,17,ter plaatse,onbekend,onbekend,onbekend,169343.5616,164756.177,4.64310408,50.79294862,FS1528,Sint-Agatha-Rode - Grootbroek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,1 mâle_ 2 femelles et 14 jeunes,10,Zoogdieren,Suidae,5/08/2022,2018,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.64310407638075, 50.7929486227046)"
161540540,Everzwijn,Sus scrofa,432,2018-08-15,20/08/2018,17,ter plaatse,onbekend,onbekend,onbekend,169343.5616,164756.177,4.64310408,50.79294862,FS1528,Sint-Agatha-Rode - Grootbroek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,copied observation,Goedgekeurd op basis van kennisregels,1/01/1980,3,NULL,10,Zoogdieren,Suidae,5/08/2022,2018,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.64310407638075, 50.7929486227046)"
177069650,Everzwijn,Sus scrofa,432,2019-07-28,28/07/2019,2,ter plaatse,gezien,onbekend,onbekend,169364.6379,164686.5209,4.643399343,50.79232174,FS1528,Sint-Agatha-Rode - Grootbroek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,ObsMapp,Goedgekeurd op basis van bewijsmateriaal,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.64339933853591, 50.7923217413622)"
177091474,Everzwijn,Sus scrofa,432,2019-07-28,28/07/2019,2,ter plaatse,onbekend,subadult,onbekend,169222.7227,164785.5526,4.641391754,50.79321671,FS1528,Sint-Agatha-Rode - Grootbroek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,ObsMapp,Goedgekeurd op basis van expertoordeel,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.64139174942089, 50.7932167083161)"
177092235,Everzwijn,Sus scrofa,432,2019-07-28,28/07/2019,2,ter plaatse,onbekend,subadult,onbekend,169222.3601,164829.2589,4.641388893,50.79360962,FS1528,Sint-Agatha-Rode - Grootbroek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,ObsMapp,Goedgekeurd op basis van bewijsmateriaal,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.64138888849941, 50.7936096215905)"
177644443,Everzwijn,Sus scrofa,432,2019-07-28,8/08/2019,2,ter plaatse,onbekend,subadult,onbekend,169214.92,164804.6194,4.641282082,50.79338837,FS1528,Sint-Agatha-Rode - Grootbroek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,ObsMapp,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.6412820780062, 50.7933883689965)"
183627283,Everzwijn,Sus scrofa,432,2019-09-17,31/12/2019,1,ter plaatse,cameraval,onbekend,onbekend,168992.3261,164822.09,4.6381259,50.79355274,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63812589530241, 50.7935527429003)"
183627288,Everzwijn,Sus scrofa,432,2019-09-17,31/12/2019,5,ter plaatse,cameraval,onbekend,onbekend,168992.3261,164822.09,4.6381259,50.79355274,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63812589530241, 50.7935527429003)"
183627293,Everzwijn,Sus scrofa,432,2019-09-17,31/12/2019,1,ter plaatse,cameraval,onbekend,onbekend,168992.3261,164822.09,4.6381259,50.79355274,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63812589530241, 50.7935527429003)"
183628914,Everzwijn,Sus scrofa,432,2018-06-06,31/12/2019,1,ter plaatse,cameraval,onbekend,onbekend,169004.9691,164837.0632,4.63830599,50.79368693,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,100,Zoogdieren,Suidae,5/08/2022,2018,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63830598649178, 50.7936869321738)"
183629053,Everzwijn,Sus scrofa,432,2018-10-25,31/12/2019,1,ter plaatse,cameraval,onbekend,onbekend,169004.9691,164837.0632,4.63830599,50.79368693,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,100,Zoogdieren,Suidae,5/08/2022,2018,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63830598649178, 50.7936869321738)"
183629083,Everzwijn,Sus scrofa,432,2018-12-03,31/12/2019,1,ter plaatse,cameraval,onbekend,onbekend,169004.9691,164837.0632,4.63830599,50.79368693,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,100,Zoogdieren,Suidae,5/08/2022,2018,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63830598649178, 50.7936869321738)"
183629388,Everzwijn,Sus scrofa,432,2019-03-15,31/12/2019,8,ter plaatse,cameraval,onbekend,onbekend,169004.9691,164837.0632,4.63830599,50.79368693,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,100,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63830598649178, 50.7936869321738)"
183631134,Everzwijn,Sus scrofa,432,2019-03-15,31/12/2019,1,ter plaatse,cameraval,onbekend,onbekend,168994.6497,164807.4459,4.6381581,50.79342102,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63815809587312, 50.7934210225971)"
183631183,Everzwijn,Sus scrofa,432,2019-04-14,31/12/2019,2,ter plaatse,cameraval,onbekend,onbekend,168994.6497,164807.4459,4.6381581,50.79342102,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63815809587312, 50.7934210225971)"
183648966,Everzwijn,Sus scrofa,432,2019-03-15,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648967,Everzwijn,Sus scrofa,432,2019-04-14,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648968,Everzwijn,Sus scrofa,432,2019-04-14,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648969,Everzwijn,Sus scrofa,432,2019-04-14,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648970,Everzwijn,Sus scrofa,432,2019-04-14,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648971,Everzwijn,Sus scrofa,432,2019-07-23,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648972,Everzwijn,Sus scrofa,432,2019-07-25,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648975,Everzwijn,Sus scrofa,432,2019-08-01,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648976,Everzwijn,Sus scrofa,432,2019-08-01,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648977,Everzwijn,Sus scrofa,432,2019-08-01,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648978,Everzwijn,Sus scrofa,432,2019-08-01,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648979,Everzwijn,Sus scrofa,432,2019-08-22,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648980,Everzwijn,Sus scrofa,432,2019-08-22,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648981,Everzwijn,Sus scrofa,432,2019-09-04,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648982,Everzwijn,Sus scrofa,432,2019-09-04,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648983,Everzwijn,Sus scrofa,432,2019-09-04,1/01/2020,4,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648984,Everzwijn,Sus scrofa,432,2019-08-22,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648985,Everzwijn,Sus scrofa,432,2019-08-22,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648993,Everzwijn,Sus scrofa,432,2019-09-04,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648994,Everzwijn,Sus scrofa,432,2019-09-04,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648995,Everzwijn,Sus scrofa,432,2019-09-17,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648997,Everzwijn,Sus scrofa,432,2019-09-17,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648998,Everzwijn,Sus scrofa,432,2019-09-17,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183648999,Everzwijn,Sus scrofa,432,2019-09-17,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183649000,Everzwijn,Sus scrofa,432,2019-09-17,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183649001,Everzwijn,Sus scrofa,432,2019-09-17,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
183649002,Everzwijn,Sus scrofa,432,2019-09-17,1/01/2020,1,ter plaatse,cameraval,onbekend,onbekend,168982.92310000001,164790.3947,4.6379909,50.79326812,FS1528,Huldenberg - Laanvallei - De Hoek,Huldenberg,Sint-Agatha-Rode,Vlaams-Brabant,Site,Goedgekeurd op basis van kennisregels,1/01/1980,3,Cameravalproject Laanvallei (Natuurstudiegroep Dijleland).,10,Zoogdieren,Suidae,5/08/2022,2019,FS12B,25363.6148568,11683799.0674,320,12,290,24045,Huldenberg,1982-12-29,1982001920,43414.13,39996718.54,"c(4.63799089639678, 50.7932681227889)"
