id;jaar;Aanwezig;x;y;gemeente;provincie;aantal;gedrag;methode;typewaarne;status;bijzonderh;periode_3jaar;periode_2jaar
80879136;2013;6;242720,29620000000;195861,02830000000;Maaseik;Limburg;2;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;2,00000000000;3
81448799;2014;5;234776,72060000000;212521,19770000000;Bocholt;Limburg;1;verkeersslachtoffer;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
81714475;2014;5;204314,48410000000;220347,26930000000;Retie;Antwerpen;4;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
81843334;2014;5;222860,18550000000;216586,59030000000;Neerpelt;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;omgewoelde plaggen gras en oude koeienvlaaien van de Galloways_waarschijnlijk toch maar van 1 exemplaar_ook nog pootafdrukken gezien_maar geen foto kunnen nemen aangezien ik enkel een telelens bij had.;3,00000000000;4
81843343;2014;5;222662,39170000000;216566,62780000000;Neerpelt;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;omgewoelde plaggen in vloeiweide;3,00000000000;4
82443659;2014;5;233617,21950000000;177323,11650000000;Bilzen;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
82474385;2014;5;223322,89350000000;217278,56960000000;Neerpelt;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;woelsporen_pootafdrukken van wsch een viertal dieren;3,00000000000;4
82907194;2014;5;222764,04410000000;216111,90880000000;Neerpelt;Limburg;1;sporen;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;omgewoeld pad;3,00000000000;4
82976546;2014;5;244641,49660000000;201857,11570000000;Maaseik;Limburg;1;verkeersslachtoffer;;Dieren onder de wielen 2.0;Goedgekeurd op basis van bewijsmateriaal;Lag al minstens 1 dag dood in de gracht.;3,00000000000;4
83174076;2014;5;222975,92830000000;217122,39240000000;Neerpelt;Limburg;2;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;op film minimum 2 ex.;3,00000000000;4
83174009;2014;5;222975,92830000000;217122,39240000000;Neerpelt;Limburg;2;met fotoval;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
83720206;2014;5;224014,67060000000;218496,22810000000;Neerpelt;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
84833897;2014;5;191657,18640000000;197820,81510000000;Laakdal;Antwerpen;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;van waar komt dit nu weer ...een wolvarken !!!;3,00000000000;4
84842653;2014;5;191760,90570000000;197600,80510000000;Laakdal;Antwerpen;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
84908689;2014;5;222700,97170000000;216762,52960000000;Lommel;Limburg;1;sporen;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;enkele vierkante meters vers omgewoeld onder eiken;3,00000000000;4
84934796;2014;5;191760,90570000000;197600,80510000000;Laakdal;Antwerpen;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;wolvarken;3,00000000000;4
86030392;2014;5;240294,79230000000;180823,97730000000;Lanaken;Limburg;3;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
86495474;2014;5;220690,23050000000;197888,10320000000;Houthalen-Helchteren;Limburg;1;verkeersslachtoffer;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
89560794;2014;5;193921,97570000000;222943,95160000000;Oud-Turnhout;Antwerpen;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
89560818;2014;5;193917,42100000000;222951,74720000000;Oud-Turnhout;Antwerpen;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
88227409;2014;5;196828,25770000000;225566,21790000000;Arendonk;Antwerpen;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;echt wild of escape ?;3,00000000000;4
89161423;2014;5;223347,60530000000;217262,19880000000;Neerpelt;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
89399519;2014;5;223062,68780000000;217328,56730000000;Lommel;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
89637385;2014;5;196504,95380000000;224739,41880000000;Arendonk;Antwerpen;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;niet schuw;3,00000000000;4
95375648;2014;5;196981,48070000000;225493,97950000000;Arendonk;Antwerpen;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
95532363;2014;5;223062,85480000000;217315,69040000000;Lommel;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;Omgewoelde plaggen;3,00000000000;4
95590283;2014;5;222960,11780000000;216957,64890000000;Neerpelt;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
96222684;2014;5;223080,09960000000;217323,86150000000;Lommel;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;Gegraven put om woelmuis? Te vangen;3,00000000000;4
96277364;2014;5;228231,70450000000;221200,13110000000;Hamont-Achel;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
96414710;2014;5;195670,38080000000;223778,21440000000;Oud-Turnhout;Antwerpen;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
96972788;2015;4;210576,92160000000;215146,70420000000;Lommel;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
98237898;2015;4;189981,08170000000;196554,56290000000;Herselt;Antwerpen;1;sporen;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
98566308;2015;4;224090,01940000000;218158,83320000000;Neerpelt;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;Woelsporen in weiland;3,00000000000;4
100058640;2015;4;192356,62480000000;229253,03800000000;Turnhout;Antwerpen;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
100128932;2015;4;240139,51430000000;208636,42140000000;Bree;Limburg;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
100172865;2015;4;240151,26410000000;208592,64570000000;Bree;Limburg;3;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
100281327;2015;4;240202,65740000000;208600,12450000000;Bree;Limburg;5;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
100904534;2015;4;226270,69920000000;179686,91270000000;Diepenbeek;Limburg;1;sporen;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
101676532;2015;4;244841,18980000000;203062,58390000000;Kinrooi;Limburg;1;sporen;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;Foto Jos De la haye;3,00000000000;4
109556121;2015;4;237614,54170000000;211426,39080000000;Bocholt;Limburg;5;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
109574015;2015;4;236973,53120000000;211237,58820000000;Bocholt;Limburg;3;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
102731471;2015;4;228443,63820000000;177905,06590000000;Bilzen;Limburg;2;foeragerend;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;Gefotografeerd met wildcamera;3,00000000000;4
102887948;2015;4;228443,11830000000;177906,78630000000;Bilzen;Limburg;1;foeragerend;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
102920030;2015;4;228442,31000000000;177910,34950000000;Bilzen;Limburg;3;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;Moeder (vermoed ik) met op z'n minst twee jongen.;3,00000000000;4
103221420;2015;4;228442,69450000000;177909,26690000000;Bilzen;Limburg;4;foeragerend;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
103532514;2015;4;237685,09990000000;211141,12690000000;Bocholt;Limburg;2;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
105261420;2015;4;240262,02040000000;181033,39800000000;Lanaken;Limburg;1;vluchtend;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;Mogelijk met jongen_ door het hoge gras de jongen niet kunnen waarnemen_ wel gras zien meebewegen;3,00000000000;4
105595810;2015;4;225438,83140000000;191924,91720000000;Houthalen-Helchteren;Limburg;6;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
109264690;2015;4;234367,93060000000;176330,47300000000;Bilzen;Limburg;1;met fotoval;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
109567778;2015;4;252600,14900000000;206079,26040000000;Kinrooi;Limburg;1;sporen;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
109758148;2015;4;217924,88000000000;195125,96650000000;Houthalen-Helchteren;Limburg;1;foeragerend;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
110482675;2015;4;229314,92440000000;221099,26320000000;Hamont-Achel;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
110475253;2015;4;217998,69660000000;189912,35700000000;Heusden-Zolder;Limburg;1;sporen;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;Haren aan prikkeldraad_Omgewoelde grond;3,00000000000;4
113993500;2015;4;168937,80170000000;167862,29790000000;Huldenberg;Vlaams-Brabant;5;sporen;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
110674787;2015;4;237803,46320000000;210883,91830000000;Bocholt;Limburg;1;foeragerend;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
110837524;2015;4;195182,73290000000;225371,84130000000;Oud-Turnhout;Antwerpen;1;sporen;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
113019907;2015;4;195211,42240000000;225368,86040000000;Oud-Turnhout;Antwerpen;1;sporen;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
113079179;2015;4;252628,11900000000;206090,28280000000;Kinrooi;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
113145833;2015;4;173176,91050000000;165410,79130000000;Oud-Heverlee;Vlaams-Brabant;1;sporen;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;"Wroetsporen - tijdens ""ree?½nsafari"" met ANB en Bosbeheerders.";3,00000000000;4
113297065;2015;4;233410,79880000000;195215,06990000000;Meeuwen-Gruitrode;Limburg;1;met fotoval;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
113263834;2015;4;205391,52860000000;220237,69970000000;Mol;Antwerpen;4;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
113284133;2015;4;237500,60230000000;211282,10570000000;Bocholt;Limburg;1;ter plaatse;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
113429544;2015;4;221426,70160000000;183199,94340000000;Hasselt;Limburg;1;met fotoval;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
113486304;2015;4;237215,54400000000;211146,04790000000;Bocholt;Limburg;1;ter plaatse;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;4
113994792;2016;3;169335,91190000000;166551,16210000000;Oud-Heverlee;Vlaams-Brabant;1;uitwerpselen;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
113694226;2016;3;251368,59290000000;206397,47620000000;Kinrooi;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
114067032;2016;3;251916,72570000000;206969,45060000000;Kinrooi;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
114459009;2016;3;233365,06550000000;194629,05590000000;Meeuwen-Gruitrode;Limburg;9;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;gesloten loofbos;3,00000000000;5
114483334;2016;3;188827,00630000000;163359,30670000000;Hoegaarden;Vlaams-Brabant;3;vluchtend;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;Afrit Hoegaarden_ liepen over de weg de velden in.;3,00000000000;5
114934301;2016;3;245421,25100000000;179184,54650000000;Maasmechelen;Limburg;9;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
115182112;2016;3;229502,59020000000;221122,31890000000;Hamont-Achel;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
115181083;2016;3;251663,26770000000;206904,64820000000;Kinrooi;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
115382115;2016;3;170282,66430000000;167977,93880000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
115411733;2016;3;236815,77630000000;211406,14330000000;Bocholt;Limburg;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
115703135;2016;3;225702,13520000000;182035,91990000000;Genk;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
115703136;2016;3;225665,52620000000;182035,54540000000;Genk;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
115703127;2016;3;227718,47540000000;179798,71140000000;Diepenbeek;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
115703128;2016;3;227717,81720000000;179798,14530000000;Diepenbeek;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
115703133;2016;3;227023,70770000000;179769,99680000000;Diepenbeek;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
116006497;2016;3;218250,64180000000;189952,40490000000;Heusden-Zolder;Limburg;1;sporen;onbekend;WinObs;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
116690185;2016;3;241912,73800000000;192976,77510000000;Dilsen-Stokkem;Limburg;1;sporen;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;foto van reespoor uit nabijheid toegevoegd.;3,00000000000;5
117037443;2016;3;225511,21710000000;181857,28010000000;Diepenbeek;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
117254557;2016;3;213534,07710000000;217180,72230000000;Lommel;Limburg;7;foeragerend;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;7 zwijnen_ 2 volwassen 5 jongen;3,00000000000;5
118161479;2016;3;225821,73340000000;182586,03190000000;Genk;Limburg;1;ter plaatse;;WinObs;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
120196324;2016;3;218252,29090000000;195693,92850000000;Houthalen-Helchteren;Limburg;9;ter plaatse;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
120196324;2016;3;218252,29090000000;195693,92850000000;Houthalen-Helchteren;Limburg;3;ter plaatse;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
119176515;2016;3;226620,65710000000;183543,24420000000;Genk;Limburg;15;ter plaatse;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;Een filmpje van de waarnemning is ook beschikbaar.;3,00000000000;5
119394669;2016;3;169231,84200000000;168044,83300000000;Huldenberg;Vlaams-Brabant;1;sporen;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;cameradeksel 6.5 cm diameter;3,00000000000;5
119919968;2016;3;228430,31120000000;177904,63980000000;Bilzen;Limburg;9;foeragerend;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
120255116;2016;3;173951,15120000000;165036,07640000000;Bierbeek;Vlaams-Brabant;1;sporen;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;Samen met Lin Op de Beeck die de foto maakte;3,00000000000;5
120511633;2016;3;172973,33970000000;165865,30220000000;Oud-Heverlee;Vlaams-Brabant;6;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
120524174;2016;3;241730,10950000000;192948,23100000000;Dilsen-Stokkem;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
120702256;2016;3;226032,08090000000;182828,25480000000;Genk;Limburg;12;ter plaatse;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;4 ad_ 8 juv;3,00000000000;5
120796810;2016;3;243219,58640000000;177901,32120000000;Lanaken;Limburg;5;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
121422435;2016;3;219946,01090000000;198035,68440000000;Houthalen-Helchteren;Limburg;13;ter plaatse;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
121428195;2016;3;224035,48430000000;218414,96600000000;Neerpelt;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
121822533;2016;3;224175,81490000000;218825,49070000000;Neerpelt;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
122280914;2016;3;208328,82970000000;222747,73280000000;Mol;Antwerpen;1;dood;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
122468893;2016;3;226501,18110000000;183562,50660000000;Genk;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
122558139;2016;3;226882,93810000000;183803,86800000000;Genk;Limburg;14;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
122756838;2016;3;207610,28780000000;204612,19880000000;Balen;Antwerpen;1;sporen;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
122756846;2016;3;207568,19250000000;204480,71710000000;Balen;Antwerpen;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
122921057;2016;3;205532,64980000000;220200,39150000000;Mol;Antwerpen;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
122948455;2016;3;218439,66820000000;185210,38050000000;Zonhoven;Limburg;9;ter plaatse;;iObs;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
123512168;2016;3;241201,80440000000;186492,05550000000;Maasmechelen;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
124035969;2016;3;223839,27770000000;185187,02110000000;Genk;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
124092545;2016;3;224037,64530000000;218240,44600000000;Neerpelt;Limburg;14;ter plaatse;;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
124137714;2016;3;216415,77370000000;186428,95170000000;Zonhoven;Limburg;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
124463037;2016;3;205788,19130000000;219684,42550000000;Mol;Antwerpen;1;sporen;onbekend;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;Allesbehalve zeldzaam in de regio !;3,00000000000;5
124498706;2016;3;232677,77400000000;196404,60270000000;Meeuwen-Gruitrode;Limburg;1;verkeersslachtoffer;;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
124501648;2016;3;224245,34250000000;218435,50110000000;Neerpelt;Limburg;1;sporen;onbekend;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;;3,00000000000;5
